Date,Power_kW,temp_C,solarRad_W/m2,Holiday,Week Day,Hour,Power-1
2017-12-02 20:00:00,101.95647,8.841666666666669,2.036,1.0,5,20,104.85815
2017-12-03 13:00:00,102.57744699999999,10.3525,461.425,1.0,6,13,101.95647
2017-12-03 14:00:00,101.6861855,11.165000000000001,375.2333333333333,1.0,6,14,102.57744699999999
2017-12-03 15:00:00,101.51794050000001,11.846666666666666,244.25,1.0,6,15,101.6861855
2017-12-03 17:00:00,101.2675395,11.022499999999999,5.406916666666667,1.0,6,17,101.51794050000001
2017-12-03 18:00:00,104.3182365,10.548333333333334,2.0885000000000002,1.0,6,18,101.2675395
2017-12-03 21:00:00,100.6797745,9.663333333333332,1.971583333333333,1.0,6,21,104.3182365
2017-12-04 00:00:00,100.7610565,7.299166666666667,1.772916666666667,1.0,0,0,100.6797745
2017-12-04 01:00:00,103.5032315,6.790083333333333,1.731333333333333,1.0,0,1,100.7610565
2017-12-04 02:00:00,100.85042299999999,6.596583333333334,1.5905833333333332,1.0,0,2,103.5032315
2017-12-04 05:00:00,104.0497,5.46925,1.6925833333333333,1.0,0,5,100.85042299999999
2017-12-04 06:00:00,105.0475895,5.05125,1.521583333333333,1.0,0,6,104.0497
2017-12-04 07:00:00,133.94093700000002,4.961083333333334,7.737916666666666,1.0,0,7,105.0475895
2017-12-04 08:00:00,168.8858605,5.28225,109.93416666666666,1.0,0,8,133.94093700000002
2017-12-04 09:00:00,219.31850099999997,6.019166666666666,260.275,1.0,0,9,168.8858605
2017-12-04 10:00:00,254.572602,6.6545,387.1916666666666,1.0,0,10,219.31850099999997
2017-12-04 11:00:00,280.280875,7.881666666666667,467.96666666666664,1.0,0,11,254.572602
2017-12-04 12:00:00,385.7615315,9.730833333333331,492.6000000000001,1.0,0,12,280.280875
2017-12-04 13:00:00,316.9742355,11.177500000000002,459.05833333333334,1.0,0,13,385.7615315
2017-12-04 14:00:00,317.220485,12.245,371.85833333333335,1.0,0,14,316.9742355
2017-12-04 15:00:00,309.039845,13.185000000000002,241.6666666666667,1.0,0,15,317.220485
2017-12-04 16:00:00,274.9422645,12.995000000000003,90.51999999999998,1.0,0,16,309.039845
2017-12-04 17:00:00,272.75595350000003,12.51,5.954583333333332,1.0,0,17,274.9422645
2017-12-04 18:00:00,225.612612,12.240000000000002,2.4810833333333333,1.0,0,18,272.75595350000003
2017-12-04 19:00:00,201.2312895,11.1875,2.1578333333333335,1.0,0,19,225.612612
2017-12-04 20:00:00,167.437424,10.7975,2.093166666666667,1.0,0,20,201.2312895
