Trial,MAE,MSE,RMSE,cvRMSE
1.0,17.559162198797306,1404.5851371734286,37.47779525496969,0.18341194712673103
2.0,17.559162198797306,1404.5851371734286,37.47779525496969,0.18341194712673103
3.0,17.559162198797306,1404.5851371734286,37.47779525496969,0.18341194712673103
